CUSTOMER_ID,CHECK_ID,BANK_ACCOUNT_ID,AMOUNT,CREATE_DATE,USER_ID,CHECK_DATE,STATUS,SELL_RATE,BUY_RATE,POSTING_DATE,ENTITY_ID,DEPOSIT_ID,MARKED_FOR_PURGE,PAYMENT_METHOD,CURRENCY_ID,USER_EXCH_RATE,VOID_DATE,VOID_CLEARED_DATE
BT015,A-213,0136176577,1230,4/26/2011,SYSADM,4/13/2011,A,1,1,4/26/2011,BTS,00544,N,C,MEX$,N,,
CA0105,A-338,0136176577,816.64,4/26/2011,SYSADM,4/13/2011,A,1,1,4/26/2011,GENIN,00545,N,C,MEX$,N,,
BT037,A-275,0136176577,1212,4/26/2011,SYSADM,4/18/2011,A,1,1,4/26/2011,BTS,00546,N,C,MEX$,N,,
BT005,A-300,0136176577,2020,4/26/2011,SYSADM,4/18/2011,A,1,1,4/26/2011,GENIN,00547,N,C,MEX$,N,,
BT023,A-319,0136176577,916,4/26/2011,SYSADM,4/18/2011,A,1,1,4/26/2011,BTS,00548,N,C,MEX$,N,,
BT022,A-231,0136176577,1212,4/26/2011,SYSADM,4/19/2011,A,1,1,4/26/2011,BTS,00549,N,C,MEX$,N,,
BT002,A-268,0136176577,1616,4/26/2011,SYSADM,4/19/2011,A,1,1,4/26/2011,GENIN,00550,N,C,MEX$,N,,
TA0042,A-243,0136176577,4268.8,4/26/2011,SYSADM,4/25/2011,A,1,1,4/26/2011,GENIN,00551,N,C,USD,N,,
CA100,A-320,0136176577,3329.2,4/26/2011,SYSADM,4/6/2011,A,1,1,4/26/2011,GENIN,00552,N,C,MEX$,N,,
CA100,"A-376,77,78",0136176577,4993.8,4/26/2011,SYSADM,4/16/2011,A,1,1,4/26/2011,GENIN,00553,N,C,MEX$,N,,
DA0028,A-337,0136176577,5280.9,4/29/2011,SYSADM,4/8/2011,A,1,1,4/29/2011,GENIN,168,N,C,MEX$,N,,
DA0028,A-341,0136176577,4224.72,4/29/2011,SYSADM,4/8/2011,A,1,1,4/29/2011,GENIN,168,N,C,MEX$,N,,
CA0006,A-220/2,0136176577,50000,5/2/2011,SYSADM,4/26/2011,A,1,1,5/2/2011,GENIN,01,N,C,MEX$,N,,
CA0006,A-270,0136176577,821.1,5/2/2011,SYSADM,4/26/2011,A,1,1,5/2/2011,GENIN,01,N,C,USD,N,,
BT022,A-250,0136176577,1212,5/2/2011,SYSADM,4/26/2011,A,1,1,5/2/2011,BTS,00554,N,C,MEX$,N,,
BT037,A-301,0136176577,1616,5/2/2011,SYSADM,4/26/2011,A,1,1,5/2/2011,BTS,00555,N,C,MEX$,N,,
BT002,A-299,0136176577,1616,5/2/2011,SYSADM,4/26/2011,A,1,1,5/2/2011,GENIN,00556,N,C,MEX$,N,,
BT005,A-325,0136176577,2020,5/2/2011,SYSADM,4/26/2011,A,1,1,5/2/2011,GENIN,00557,N,C,MEX$,N,,
TA0016,A-255,0136176577,20671.2,5/2/2011,SYSADM,4/26/2011,A,1,1,5/2/2011,GENIN,156,N,C,MEX$,N,,
TI0001,A-225,0136176577,160404.1,5/2/2011,SYSADM,4/27/2011,A,1,1,5/2/2011,GENIN,16,N,C,MEX$,N,,
BT010,A-215,0136176577,406,5/2/2011,SYSADM,4/27/2011,A,1,1,5/2/2011,BTS,00558,N,C,MEX$,N,,
BT026,A-364,0136176577,1218,5/2/2011,SYSADM,4/27/2011,A,1,1,5/2/2011,BTS,00559,N,C,MEX$,N,,
BT021,A-354-321,0136176577,1640,5/2/2011,SYSADM,4/27/2011,A,1,1,5/2/2011,BTS,00560,N,C,MEX$,N,,
CA0083,A-383,0136176577,10782.18,5/2/2011,SYSADM,4/28/2011,A,1,1,5/2/2011,GENIN,153,N,C,MEX$,N,,
DA0028,A-401,0136176577,3168.54,5/2/2011,SYSADM,4/28/2011,A,1,1,5/2/2011,GENIN,168,N,C,MEX$,N,,
CA0017,"A-284,A-285",0136176577,199941.3,5/2/2011,SYSADM,4/28/2011,A,1,1,5/2/2011,GENIN,09,N,C,MEX$,N,,
CA0115,A-412,0136176577,1078.8,5/2/2011,SYSADM,4/29/2011,A,1,1,5/2/2011,GENIN,00561,N,C,MEX$,N,,
CA0108,A-291/1,0136176577,7000,5/2/2011,SYSADM,4/29/2011,A,1,1,5/2/2011,GENIN,00562,N,C,MEX$,N,,
BT039,A-242,0136176577,2050,5/2/2011,SYSADM,4/29/2011,A,1,1,5/2/2011,BTS,00563,N,C,MEX$,N,,
TA0042,"A-313,314",0136176577,4587.25,5/2/2011,SYSADM,4/29/2011,A,1,1,5/2/2011,GENIN,160,N,C,USD,N,,
TA0042,A-314,0136176577,2,5/2/2011,SYSADM,4/29/2011,A,1,1,5/2/2011,GENIN,00564,N,C,USD,N,,
TA0043,A-280,0136176577,2603.04,5/2/2011,SYSADM,4/29/2011,A,1,1,5/2/2011,GENIN,159,N,C,MEX$,N,,
BT014,REM-05774,0136176577,16000,5/2/2011,SYSADM,4/26/2011,A,1,1,5/2/2011,BTS,00565,N,C,MEX$,N,,
BT014,REM-05788,0136176577,16000,5/2/2011,SYSADM,5/2/2011,A,1,1,5/2/2011,BTS,00566,N,C,MEX$,N,,
CA0099,05616,0136176577,1050,5/5/2011,SYSADM,2/10/2011,A,1,1,5/5/2011,GENIN,00567,N,C,MEX$,N,,
BT022,A-277,0136176577,1212,5/9/2011,SYSADM,5/2/2011,A,1,1,5/9/2011,BTS,00568,N,C,MEX$,N,,
BT023,A-358,0136176577,405,5/9/2011,SYSADM,5/2/2011,A,1,1,5/9/2011,BTS,00569,N,C,MEX$,N,,
TA0039,A-281,0136176577,868.55,5/9/2011,SYSADM,5/2/2011,A,1,1,5/9/2011,GENIN,129,N,C,USD,N,,
CA0125,A-288,0136176577,2670.3,5/9/2011,SYSADM,5/2/2011,A,1,1,5/9/2011,GENIN,00570,N,C,USD,N,,
BT037,A-326,0136176577,1212,5/9/2011,SYSADM,5/3/2011,A,1,1,5/9/2011,BTS,00571,N,C,MEX$,N,,
BT002,A-323,0136176577,1616,5/9/2011,SYSADM,5/3/2011,A,1,1,5/9/2011,GENIN,00572,N,C,MEX$,N,,
TI0001,A-241,0136176577,160404.1,5/9/2011,SYSADM,5/3/2011,A,1,1,5/9/2011,GENIN,16,N,C,MEX$,N,,
TA0016,"A-257,A-273",0136176577,90458.42,5/9/2011,SYSADM,5/3/2011,A,1,1,5/9/2011,GENIN,156,N,C,MEX$,N,,
TA0014,"A-353,A-403",0136176577,35434.4,5/9/2011,SYSADM,5/4/2011,A,1,1,5/9/2011,GENIN,28,N,C,MEX$,N,,
CA0033,"A-251,A-269",0136176577,23289.08,5/9/2011,SYSADM,5/4/2011,A,1,1,5/9/2011,GENIN,42,N,C,MEX$,N,,
CA0108,A-291,0136176577,4524.95,5/9/2011,SYSADM,5/4/2011,A,1,1,5/9/2011,GENIN,00573,N,C,MEX$,N,,
BT015,"A-238,A-244",0136176577,2110,5/9/2011,SYSADM,5/4/2011,A,1,1,5/9/2011,BTS,00574,N,C,MEX$,N,,
BT021,A-400,0136176577,820,5/9/2011,SYSADM,5/4/2011,A,1,1,5/9/2011,BTS,00575,N,C,MEX$,N,,
GNRLES,REM-05928,0136176577,316,5/9/2011,SYSADM,5/4/2011,A,1,1,5/9/2011,GENIN,00576,N,C,MEX$,N,,
GNRLES,REM-05925,0136176577,219,5/9/2011,SYSADM,5/4/2011,A,1,1,5/9/2011,GENIN,00577,N,C,MEX$,N,,
CA0037,A-426,0136176577,4990.32,5/9/2011,SYSADM,5/4/2011,A,1,1,5/9/2011,GENIN,VG-01,N,C,MEX$,N,,
CA0017,A-315,0136176577,10235,5/9/2011,SYSADM,5/4/2011,A,1,1,5/9/2011,GENIN,09,N,C,MEX$,N,,
CA0006,A-220/3,0136176577,102130,5/9/2011,SYSADM,5/6/2011,A,1,1,5/9/2011,GENIN,01,N,C,MEX$,N,,
TA0006,A-306,0136176577,4077.86,5/9/2011,SYSADM,5/6/2011,A,1,1,5/9/2011,GENIN,50,N,C,MEX$,N,,
BT022,A-298,0136176577,1212,5/13/2011,SYSADM,5/9/2011,A,1,1,5/13/2011,BTS,00578,N,C,MEX$,N,,
BT023,A-385,0136176577,810,5/13/2011,SYSADM,5/9/2011,A,1,1,5/13/2011,BTS,00579,N,C,MEX$,N,,
TA0014,"A-420,A-428",0136176577,24913.84,5/13/2011,SYSADM,5/9/2011,A,1,1,5/13/2011,GENIN,28,N,C,MEX$,N,,
CA100,"A-322,A-386,413",0136176577,1218,5/13/2011,SYSADM,5/9/2011,A,1,1,5/13/2011,GENIN,00580,N,C,MEX$,N,,
CA100,A-421,0136176577,3329.2,5/13/2011,SYSADM,5/9/2011,A,1,1,5/13/2011,GENIN,00581,N,C,MEX$,N,,
CA0125,A-290,0136176577,514.05,5/13/2011,SYSADM,5/9/2011,A,1,1,5/13/2011,GENIN,00582,N,C,USD,N,,
CA0125,A-289,0136176577,12696,5/13/2011,SYSADM,5/9/2011,A,1,1,5/13/2011,GENIN,00583,N,C,MEX$,N,,
CA0006,A-331,0136176577,107060,5/13/2011,SYSADM,5/9/2011,A,1,1,5/13/2011,GENIN,01,N,C,MEX$,N,,
BT014,REM-05806,0136176577,16000,5/13/2011,SYSADM,5/9/2011,A,1,1,5/13/2011,BTS,00584,N,C,MEX$,N,,
TA0007,A-316,0136176577,134284.5,5/13/2011,SYSADM,5/9/2011,A,1,1,5/13/2011,GENIN,VG-04,N,C,MEX$,N,,
CA0115,A-447,0136176577,2157.6,5/13/2011,SYSADM,5/10/2011,A,1,1,5/13/2011,GENIN,00585,N,C,MEX$,N,,
BT037,A-349,0136176577,1212,5/16/2011,SYSADM,5/10/2011,A,1,1,5/16/2011,BTS,00586,N,C,MEX$,N,,
BT002,A-347,0136176577,1616,5/16/2011,SYSADM,5/10/2011,A,1,1,5/16/2011,GENIN,00587,N,C,MEX$,N,,
CA0120,A-287,0136176577,26100,5/16/2011,SYSADM,5/10/2011,A,1,1,5/16/2011,GENIN,00588,N,C,MEX$,N,,
TI0001,A-262,0136176577,160404.1,5/16/2011,SYSADM,5/10/2011,A,1,1,5/16/2011,GENIN,16,N,C,MEX$,N,,
TA0016,"A-295,296,302,3",0136176577,43761.22,5/16/2011,SYSADM,5/10/2011,A,1,1,5/16/2011,GENIN,156,N,C,MEX$,N,,
DA0028,A-431,0136176577,5280.9,5/16/2011,SYSADM,5/10/2011,A,1,1,5/16/2011,GENIN,168,N,C,MEX$,N,,
CA0029,A-419,0136176577,1064.9,5/16/2011,SYSADM,5/10/2011,A,1,1,5/16/2011,GENIN,59,N,C,MEX$,N,,
CA0017,A-332,0136176577,82085.85,5/16/2011,SYSADM,5/12/2011,A,1,1,5/16/2011,GENIN,09,N,C,MEX$,N,,
TA0043,"A-329,A-392",0136176577,5206.08,5/16/2011,SYSADM,5/13/2011,A,1,1,5/16/2011,GENIN,159,N,C,MEX$,N,,
BT023,A-318,0136176577,511,5/17/2011,SYSADM,5/2/2011,A,1,1,5/17/2011,BTS,00589,N,C,MEX$,N,,
BT037,A-368,0136176577,808,5/18/2011,SYSADM,5/16/2011,A,1,1,5/18/2011,BTS,00590,N,C,MEX$,N,,
BT035,A-283,0136176577,2430,5/18/2011,SYSADM,5/16/2011,A,1,1,5/18/2011,BTS,00591,N,C,MEX$,N,,
BT015,"A-278,A-335",0136176577,2460,5/18/2011,SYSADM,5/16/2011,A,1,1,5/18/2011,BTS,00592,N,C,MEX$,N,,
BT014,REM 05863,0136176577,8000,5/18/2011,SYSADM,5/16/2011,A,1,1,5/18/2011,BTS,00593,N,C,MEX$,N,,
BT022,A-324,0136176577,1212,5/18/2011,SYSADM,5/16/2011,A,1,1,5/18/2011,BTS,00594,N,C,MEX$,N,,
BT002,A-371,0136176577,1616,5/18/2011,SYSADM,5/16/2011,A,1,1,5/18/2011,GENIN,00595,N,C,MEX$,N,,
CA0004,A-343,0136176577,3288.6,5/18/2011,SYSADM,5/16/2011,A,1,1,5/18/2011,GENIN,163,N,C,USD,N,,
TI0001,A-282,0136176577,160404.1,5/19/2011,SYSADM,5/18/2011,A,1,1,5/19/2011,GENIN,16,N,C,MEX$,N,,
CA0108,A-361,0136176577,7271.85,5/19/2011,SYSADM,5/18/2011,A,1,1,5/19/2011,GENIN,00596,N,C,MEX$,N,,
TA0016,A-294,0136176577,74387.09,5/19/2011,SYSADM,5/18/2011,A,1,1,5/19/2011,GENIN,156,N,C,MEX$,N,,
CA0017,A-360,0136176577,41963.5,5/19/2011,SYSADM,5/19/2011,A,1,1,5/19/2011,GENIN,09,N,C,MEX$,N,,
BT041,A-365,0136176577,410,5/19/2011,SYSADM,5/19/2011,A,1,1,5/19/2011,BTS,00597,N,C,MEX$,N,,
BT044,"A-434,A-468",0136176577,820,5/19/2011,SYSADM,5/19/2011,A,1,1,5/19/2011,BTS,00598,N,C,MEX$,N,,
BT015,"A-335,A-356",0136176577,2050,5/19/2011,SYSADM,5/19/2011,A,1,1,5/19/2011,BTS,00599,N,C,MEX$,N,,
BT039,A-261,0136176577,2050,5/19/2011,SYSADM,5/19/2011,A,1,1,5/19/2011,BTS,00600,N,C,MEX$,N,,
CA100,"A-461,A-462",0136176577,3329.2,5/19/2011,SYSADM,5/19/2011,A,1,1,5/19/2011,GENIN,00601,N,C,MEX$,N,,
TA0043,A-406,0136176577,2603.04,5/23/2011,SYSADM,5/20/2011,A,1,1,5/23/2011,GENIN,159,N,C,MEX$,N,,
CA0006,A-331RESTO,0136176577,100000,5/23/2011,SYSADM,5/20/2011,A,1,1,5/23/2011,GENIN,01,N,C,MEX$,N,,
GNRLES,rem05932,0136176577,93,5/25/2011,SYSADM,5/9/2011,A,1,1,5/25/2011,GENIN,00602,N,C,MEX$,N,,
DA0028,A-469,0136176577,3168.54,5/25/2011,SYSADM,5/23/2011,A,1,1,5/25/2011,GENIN,168,N,C,MEX$,N,,
BT022,A-348,0136176577,1212,5/25/2011,SYSADM,5/23/2011,A,1,1,5/25/2011,BTS,00603,N,C,MEX$,N,,
BT021,"A-422,A-457",0136176577,1640,5/25/2011,SYSADM,5/23/2011,A,1,1,5/25/2011,BTS,00604,N,C,MEX$,N,,
BT014,REM05865,0136176577,16000,5/25/2011,SYSADM,5/23/2011,A,1,1,5/25/2011,BTS,00605,N,C,MEX$,N,,
TA0014,"A-448,A-449",0136176577,31210.96,5/26/2011,SYSADM,5/24/2011,A,1,1,5/26/2011,GENIN,28,N,C,MEX$,N,,
BT037,A-415,0136176577,1212,5/26/2011,SYSADM,5/24/2011,A,1,1,5/26/2011,BTS,00606,N,C,MEX$,N,,
BT002,A-395,0136176577,1616,5/26/2011,SYSADM,5/24/2011,A,1,1,5/26/2011,GENIN,00607,N,C,MEX$,N,,
CA0120,A-384,0136176577,24012,5/26/2011,SYSADM,5/24/2011,A,1,1,5/26/2011,GENIN,00608,N,C,MEX$,N,,
TI0001,A-334,0136176577,160404.1,5/26/2011,SYSADM,5/24/2011,A,1,1,5/26/2011,GENIN,16,N,C,MEX$,N,,
TA0006,"A-346,A-340,352",0136176577,10250.34,5/26/2011,SYSADM,5/24/2011,A,1,1,5/26/2011,GENIN,50,N,C,MEX$,N,,
DA0028,A-477,0136176577,4224.72,5/26/2011,SYSADM,5/24/2011,A,1,1,5/26/2011,GENIN,168,N,C,MEX$,N,,
BT051,REM-05989,0136176577,219,5/27/2011,SYSADM,5/25/2011,A,1,1,5/27/2011,BTS,00609,N,C,MEX$,N,,
CA0033,A-336,0136176577,30599.08,5/27/2011,SYSADM,5/25/2011,A,1,1,5/27/2011,GENIN,42,N,C,MEX$,N,,
CA0017,"A-391,A-405",0136176577,244373.85,5/27/2011,SYSADM,5/25/2011,A,1,1,5/27/2011,GENIN,09,N,C,MEX$,N,,
TA0001,AS-387,0136176577,7836.96,5/27/2011,SYSADM,5/26/2011,A,1,1,5/27/2011,GENIN,26,N,C,MEX$,N,,
CA0127,A-492,0136176577,1044,5/30/2011,SYSADM,5/27/2011,A,1,1,5/30/2011,GENIN,00610,N,C,MEX$,N,,
CA0113,A-498,0136176577,7350,5/30/2011,SYSADM,5/27/2011,A,1,1,5/30/2011,GENIN,00612,N,C,MEX$,N,,
BT038,A-439,0136176577,808,5/30/2011,SYSADM,5/27/2011,A,1,1,5/30/2011,BTS,00613,N,C,MEX$,N,,
BT037,A-393,0136176577,1212,5/31/2011,SYSADM,5/30/2011,A,1,1,5/31/2011,BTS,00614,N,C,MEX$,N,,
TA0039,A-381,0136176577,868.55,5/31/2011,SYSADM,5/30/2011,A,1,1,5/31/2011,GENIN,129,N,C,USD,N,,
CA0017,A-418,0136176577,330703.2,5/31/2011,SYSADM,5/30/2011,A,1,1,5/31/2011,GENIN,09,N,C,MEX$,N,,
BT022,A-370,0136176577,1212,6/1/2011,SYSADM,5/30/2011,A,1,1,6/1/2011,BTS,00615,N,C,MEX$,N,,
BT002,A-417,0136176577,1616,6/1/2011,SYSADM,5/31/2011,A,1,1,6/1/2011,GENIN,00616,N,C,MEX$,N,,
CA0120,A-402,0136176577,2088,6/7/2011,SYSADM,6/1/2011,A,1,1,6/7/2011,GENIN,00617,N,C,MEX$,N,,
TA0043,A-454,0136176577,2603.04,6/7/2011,SYSADM,6/1/2011,A,1,1,6/7/2011,GENIN,159,N,C,MEX$,N,,
CA0033,A-345,0136176577,1290,6/7/2011,SYSADM,6/1/2011,A,1,1,6/7/2011,GENIN,42,N,C,MEX$,N,,
BT015,A-373,0136176577,1640,6/7/2011,SYSADM,6/2/2011,A,1,1,6/7/2011,BTS,00618,N,C,MEX$,N,,
BT039,A-297,0136176577,2050,6/7/2011,SYSADM,6/2/2011,A,1,1,6/7/2011,BTS,00619,N,C,MEX$,N,,
BT053,A-505,0136176577,440,6/7/2011,SYSADM,6/2/2011,A,1,1,6/7/2011,BTS,00620,N,C,MEX$,N,,
CA0098,A-517,0136176577,3675,6/7/2011,SYSADM,6/2/2011,A,1,1,6/7/2011,GENIN,00621,N,C,MEX$,N,,
BT051,REM NO. 06023,0136176577,153.5,6/7/2011,SYSADM,6/2/2011,A,1,1,6/7/2011,BTS,00622,N,C,MEX$,N,,
CA100,A-519,0136176577,3329.2,6/7/2011,SYSADM,6/2/2011,A,1,1,6/7/2011,GENIN,00623,N,C,MEX$,N,,
TA0016,05862,0136176577,6523.84,6/8/2011,SYSADM,6/8/2011,A,1,1,6/8/2011,GENIN,00624,N,C,MEX$,N,,
TA0016,000015,0136176577,0,6/8/2011,SYSADM,6/8/2011,A,1,1,6/8/2011,GENIN,00625,N,C,MEX$,N,,
BT037,A-438,0136176577,1212,6/10/2011,SYSADM,6/6/2011,A,1,1,6/10/2011,BTS,00626,N,C,MEX$,N,,
BT026,A-472,0136176577,1218,6/10/2011,SYSADM,6/6/2011,A,1,1,6/10/2011,BTS,00627,N,C,MEX$,N,,
CA100,"A-450,A-497",0136176577,812,6/10/2011,SYSADM,6/6/2011,A,1,1,6/10/2011,GENIN,00628,N,C,MEX$,N,,
BT054,REM NO. 06034,0136176577,209,6/10/2011,SYSADM,6/6/2011,A,1,1,6/10/2011,BTS,00629,N,C,MEX$,N,,
CA0111,A-534,0136176577,8932,6/10/2011,SYSADM,6/8/2011,A,1,1,6/10/2011,GENIN,00630,N,C,MEX$,N,,
BT014,REM NO. 05892,0136176577,16000,6/10/2011,SYSADM,6/7/2011,A,1,1,6/10/2011,BTS,00631,N,C,MEX$,N,,
DA0028,A-515,0136176577,4224.72,6/10/2011,SYSADM,6/6/2011,A,1,1,6/10/2011,GENIN,168,N,C,MEX$,N,,
BT022,A-394,0136176577,1212,6/10/2011,SYSADM,6/9/2011,A,1,1,6/10/2011,BTS,00632,N,C,MEX$,N,,
BT002,A-440,0136176577,1616,6/10/2011,SYSADM,6/8/2011,A,1,1,6/10/2011,GENIN,00633,N,C,MEX$,N,,
BT021,A-479,0136176577,820,6/10/2011,SYSADM,6/9/2011,A,1,1,6/10/2011,BTS,00634,N,C,MEX$,N,,
BT047,A-451,0136176577,820,6/10/2011,SYSADM,6/8/2011,A,1,1,6/10/2011,BTS,00635,N,C,MEX$,N,,
TA0007,A-317,0136176577,473645.4,6/10/2011,SYSADM,6/9/2011,A,1,1,6/10/2011,GENIN,VG-04,N,C,MEX$,N,,
TI0001,A-355,0136176577,160404.1,6/10/2011,SYSADM,6/9/2011,A,1,1,6/10/2011,GENIN,16,N,C,MEX$,N,,
TA0016,"A-388, A-389",0136176577,41005.42,6/10/2011,SYSADM,6/8/2011,A,1,1,6/10/2011,GENIN,156,N,C,MEX$,N,,
CA0115,A-544,0136176577,3236.4,6/10/2011,SYSADM,6/9/2011,A,1,1,6/10/2011,GENIN,00636,N,C,MEX$,N,,
CA0108,A-414,0136176577,7271.85,6/14/2011,SYSADM,6/13/2011,A,1,1,6/14/2011,GENIN,00637,N,C,MEX$,N,,
TA0043,A-494,0136176577,2603.04,6/14/2011,SYSADM,6/13/2011,A,1,1,6/14/2011,GENIN,159,N,C,MEX$,N,,
BT015,A-410,0136176577,1230,6/14/2011,SYSADM,6/13/2011,A,1,1,6/14/2011,BTS,00638,N,C,MEX$,N,,
BT039,A-327,0136176577,2460,6/14/2011,SYSADM,6/13/2011,A,1,1,6/14/2011,BTS,00639,N,C,MEX$,N,,
BT037,A-459,0136176577,1212,6/14/2011,SYSADM,6/13/2011,A,1,1,6/14/2011,BTS,00640,N,C,MEX$,N,,
BT022,A-416,0136176577,1212,6/15/2011,SYSADM,6/14/2011,A,1,1,6/15/2011,BTS,00641,N,C,MEX$,N,,
BT002,A-460,0136176577,1616,6/15/2011,SYSADM,6/14/2011,A,1,1,6/15/2011,GENIN,00642,N,C,MEX$,N,,
TA0016,"A-390,A-399,A-4",0136176577,64547.52,6/15/2011,SYSADM,6/14/2011,A,1,1,6/15/2011,GENIN,156,N,C,MEX$,N,,
TI0001,A-398,0136176577,160404.1,6/15/2011,SYSADM,6/14/2011,A,1,1,6/15/2011,GENIN,16,N,C,MEX$,N,,
CA0042,A-557,0136176577,4200,6/16/2011,SYSADM,6/15/2011,A,1,1,6/16/2011,GENIN,00643,N,C,MEX$,N,,
BT035,"A-432, A-452",0136176577,2840,6/16/2011,SYSADM,6/15/2011,A,1,1,6/16/2011,BTS,00644,N,C,MEX$,N,,
CA0037,A-556,0136176577,4990.32,6/16/2011,SYSADM,6/15/2011,A,1,1,6/16/2011,GENIN,VG-01,N,C,MEX$,N,,
CA0033,A-443,0136176577,14689.08,6/16/2011,SYSADM,6/15/2011,A,1,1,6/16/2011,GENIN,42,N,C,MEX$,N,,
CA0029,A-554,0136176577,1064.67,6/16/2011,SYSADM,6/15/2011,A,1,1,6/16/2011,GENIN,59,N,C,MEX$,N,,
CA0115,A-568,0136176577,3236.4,6/21/2011,SYSADM,6/17/2011,A,1,1,6/21/2011,GENIN,00645,N,C,MEX$,N,,
BT021,A-504,0136176577,820,6/21/2011,SYSADM,6/17/2011,A,1,1,6/21/2011,BTS,00646,N,C,MEX$,N,,
BT039,A-350,0136176577,2460,6/21/2011,SYSADM,6/17/2011,A,1,1,6/21/2011,BTS,00647,N,C,MEX$,N,,
CA0006,A-427,0136176577,207060,6/21/2011,SYSADM,6/17/2011,A,1,1,6/21/2011,GENIN,01,N,C,MEX$,N,,
TA0047,A-409,0136176577,1078.8,6/27/2011,SYSADM,6/20/2011,A,1,1,6/27/2011,GENIN,173,N,C,MEX$,N,,
BT037,A-481,0136176577,1212,6/27/2011,SYSADM,6/20/2011,A,1,1,6/27/2011,BTS,00648,N,C,MEX$,N,,
CA0108,A-473,0136176577,678.6,6/27/2011,SYSADM,6/20/2011,A,1,1,6/27/2011,GENIN,00649,N,C,USD,N,,
CA0108,A-441,0136176577,12277.41,6/27/2011,SYSADM,6/20/2011,A,1,1,6/27/2011,GENIN,00650,N,C,MEX$,N,,
CA0108,A-441/1,0136176577,0.03,6/27/2011,SYSADM,6/20/2011,A,1,1,6/27/2011,GENIN,00650,N,C,MEX$,N,,
BT014,REM 05967,0136176577,12000,6/27/2011,SYSADM,6/20/2011,A,1,1,6/27/2011,BTS,00651,N,C,MEX$,N,,
BT002,A-480,0136176577,1616,6/27/2011,SYSADM,6/21/2011,A,1,1,6/27/2011,GENIN,00652,N,C,MEX$,N,,
BT022,"A-436,A-456",0136176577,2424,6/27/2011,SYSADM,6/21/2011,A,1,1,6/27/2011,BTS,00653,N,C,MEX$,N,,
TA0006,"A-411,A-429,A-4",0136176577,13978.59,6/27/2011,SYSADM,6/21/2011,A,1,1,6/27/2011,GENIN,50,N,C,MEX$,N,,
BT047,A-525,0136176577,820,6/27/2011,SYSADM,6/21/2011,A,1,1,6/27/2011,BTS,00654,N,C,MEX$,N,,
BT015,A-425,0136176577,1230,6/27/2011,SYSADM,6/21/2011,A,1,1,6/27/2011,BTS,00655,N,C,MEX$,N,,
TA0016,A-435,0136176577,20671.2,6/27/2011,SYSADM,6/21/2011,A,1,1,6/27/2011,GENIN,156,N,C,MEX$,N,,
CA0120,A-442,0136176577,26100,6/27/2011,SYSADM,6/22/2011,A,1,1,6/27/2011,GENIN,00656,N,C,MEX$,N,,
CA0128,A-602,0136176577,21000,6/27/2011,SYSADM,6/22/2011,A,1,1,6/27/2011,GENIN,00657,N,C,MEX$,N,,
TA0007,"A-359,A-408",0136176577,120565.76,6/27/2011,SYSADM,6/22/2011,A,1,1,6/27/2011,GENIN,VG-04,N,C,MEX$,N,,
CA0033,A-444,0136176577,20450,6/27/2011,SYSADM,6/22/2011,A,1,1,6/27/2011,GENIN,42,N,C,MEX$,N,,
BT044,"A-503,A-566",0136176577,820,6/27/2011,SYSADM,6/24/2011,A,1,1,6/27/2011,BTS,00658,N,C,MEX$,N,,
BT039,A-372,0136176577,2870,6/27/2011,SYSADM,6/24/2011,A,1,1,6/27/2011,BTS,00659,N,C,MEX$,N,,
BT037,A-500,0136176577,1212,6/28/2011,SYSADM,6/27/2011,A,1,1,6/28/2011,BTS,00660,N,C,MEX$,N,,
BT046,"A-464, A-489",0136176577,839,6/28/2011,SYSADM,6/27/2011,A,1,1,6/28/2011,BTS,00661,N,C,MEX$,N,,
CA100,"A-560, A-561",0136176577,3329.2,6/28/2011,SYSADM,6/27/2011,A,1,1,6/28/2011,GENIN,00662,N,C,MEX$,N,,
BT014,REM NO. 05935,0136176577,16000,6/28/2011,SYSADM,6/27/2011,A,1,1,6/28/2011,BTS,00663,N,C,MEX$,N,,
BT014,REM NO. 06026,0136176577,16000,6/28/2011,SYSADM,6/27/2011,A,1,1,6/28/2011,BTS,00664,N,C,MEX$,N,,
TA0008,A-605,0136176577,823.6,6/28/2011,SYSADM,6/13/2011,A,1,1,6/28/2011,GENIN,15,N,C,USD,N,,
CA0108,A-482,0136176577,2156.25,6/29/2011,SYSADM,6/28/2011,A,1,1,6/29/2011,GENIN,00665,N,C,MEX$,N,,
BT002,A-501,0136176577,1616,6/29/2011,SYSADM,6/28/2011,A,1,1,6/29/2011,GENIN,00666,N,C,MEX$,N,,
BT015,A-455,0136176577,1640,6/29/2011,SYSADM,6/28/2011,A,1,1,6/29/2011,BTS,00667,N,C,MEX$,N,,
TA0016,A-478,0136176577,7120,6/29/2011,SYSADM,6/28/2011,A,1,1,6/29/2011,GENIN,156,N,C,MEX$,N,,
CA0120,A-490,0136176577,26100,7/1/2011,SYSADM,6/30/2011,A,1,1,7/1/2011,GENIN,00668,N,C,MEX$,N,,
CA0017,A-523,0136176577,95634,7/1/2011,SYSADM,6/30/2011,A,1,1,7/1/2011,GENIN,09,N,C,MEX$,N,,
CA0017,A-526,0136176577,128133,7/1/2011,SYSADM,6/30/2011,A,1,1,7/1/2011,GENIN,09,N,C,MEX$,N,,
TA0043,A-514,0136176577,2603.04,7/1/2011,SYSADM,6/30/2011,A,1,1,7/1/2011,GENIN,159,N,C,MEX$,N,,
