INVOICE_ID,CUSTOMER_ID,TYPE,INVOICE_DATE,TOTAL_AMOUNT,PAID_AMOUNT,DISCOUNT_GIVEN,LAST_PAID_DATE,ZERO_DATE,TERMS_NET_TYPE,TERMS_NET_DAYS,TERMS_NET_DATE,TERMS_DISC_TYPE,TERMS_DISC_DAYS,TERMS_DISC_DATE,TERMS_DISC_PERCENT,TERMS_DESCRIPTION,FREIGHT_TERMS,CREATE_DATE,USER_ID,STATUS,PREPAY_ORDER_ID,PREPAY_INVOICE_ID,SELL_RATE,BUY_RATE,POSTING_DATE,ENTITY_ID,RECV_GL_ACCT_ID,MARKED_FOR_PURGE,NEW_SELL_RATE,NEW_BUY_RATE,PRINTED_DATE,VAT_BOOK_CODE,VAT_REPORT_NO,VAT_FILENAME,RCR_INVOICE_ID,CURRENCY_ID,USER_EXCH_RATE,SALESREP_ID,COMM_PAID_AMOUNT
08548,BT064,I,20-Sep-12,0,0,0,,,A,15,,A,15,,0,,B,20-Sep-12,SYSADM,A,,,1,1,20-Sep-12,BTS,0010301,N,,,20-Sep-12,,,,,MEX$,N,,0
08549,BT064,I,20-Sep-12,504,504,0,06-Dec-12,11-Dec-12,A,15,,A,15,,0,,B,20-Sep-12,SYSADM,A,,,1,1,20-Sep-12,BTS,0010301,N,,,04-Jan-13,,,,,MEX$,N,,0
08550,BT069,I,20-Sep-12,0,0,0,,,A,15,,A,15,,0,,B,20-Sep-12,SYSADM,A,,,1,1,20-Sep-12,BTS,0010301,N,,,20-Sep-12,,,,,MEX$,N,,0
08551,BT069,I,20-Sep-12,0,0,0,,,A,15,,A,15,,0,,B,20-Sep-12,SYSADM,A,,,1,1,20-Sep-12,BTS,0010301,N,,,20-Sep-12,,,,,MEX$,N,,0
08552,BT069,I,20-Sep-12,455,455,0,04-Oct-12,10-Oct-12,A,15,,A,15,,0,,B,20-Sep-12,SYSADM,A,,,1,1,20-Sep-12,BTS,0010301,N,,,20-Sep-12,,,,,MEX$,N,,0
08553,BT075,I,20-Sep-12,930,930,0,26-Sep-12,01-Oct-12,A,15,,A,0,,0,CREDITO 15 DIAS F.F.,B,20-Sep-12,SYSADM,A,,,1,1,20-Sep-12,BTS,0010301,N,,,20-Sep-12,,,,,MEX$,N,,0
08554,BT033,I,20-Sep-12,460,460,0,16-Jan-13,23-Jan-13,A,15,,A,30,,0,,B,20-Sep-12,SYSADM,A,,,1,1,20-Sep-12,BTS,0010301,N,,,20-Sep-12,,,,,MEX$,N,,0
08555,BT043,I,20-Sep-12,6795,6795,0,15-Oct-12,22-Oct-12,A,21,,A,0,,0,CREDITO: 21 DIAS FECHA FACTURA,B,20-Sep-12,SYSADM,A,,,1,1,20-Sep-12,BTS,0010301,N,,,20-Sep-12,,,,,MEX$,N,,0
08556,CA0115,I,21-Sep-12,7036.56,7036.56,0,11-Oct-12,16-Oct-12,A,,,A,,,,,B,21-Sep-12,SYSADM,A,,,1,1,21-Sep-12,GENIN,0010301,N,,,21-Sep-12,,,,,MEX$,N,,0
08557,CA0131,I,21-Sep-12,1566,1566,0,25-Sep-12,28-Sep-12,A,,,A,,,,,B,21-Sep-12,SYSADM,A,,,1,1,21-Sep-12,GENIN,0010301,N,,,21-Sep-12,,,,,MEX$,N,,0
08558,DA0028,I,21-Sep-12,4691.04,4691.04,0,26-Sep-12,01-Oct-12,A,,,A,,,,,B,21-Sep-12,SYSADM,A,,,1,1,21-Sep-12,GENIN,103-013-013,N,,,21-Sep-12,,,,,MEX$,N,,0
08559,TA0016,I,21-Sep-12,28870.08,28870.08,0,01-Nov-12,13-Nov-12,A,28,,A,0,,0,,B,21-Sep-12,SYSADM,A,,,1,1,21-Sep-12,GENIN,103-008-003,N,,,21-Sep-12,,,,,MEX$,N,,0
08560,DA0008,I,24-Sep-12,19463.64,19463.64,0,11-Oct-12,16-Oct-12,A,14,,A,0,,0,14 DIAS FECHA FACTURA,C,24-Sep-12,SYSADM,A,,,1,1,24-Sep-12,GENIN,0010301,N,,,24-Sep-12,,,,,MEX$,N,,0
08561,BT015,I,24-Sep-12,1627,1627,0,13-Dec-12,17-Dec-12,A,30,,A,0,,0,30 DIAS FECHA FACTURA,B,24-Sep-12,SYSADM,A,,,1,1,24-Sep-12,BTS,0010301,N,,,24-Sep-12,,,,,MEX$,N,,0
08562,BT039,I,24-Sep-12,2760,2760,0,01-Nov-12,13-Nov-12,A,30,,A,0,,0,30 DIAS FECHA FACTURA,B,24-Sep-12,SYSADM,A,,,1,1,24-Sep-12,BTS,0010301,N,,,24-Sep-12,,,,,MEX$,N,,0
08563,BT075,I,24-Sep-12,930,930,0,08-Oct-12,16-Oct-12,A,15,,A,0,,0,CREDITO 15 DIAS F.F.,B,24-Sep-12,SYSADM,A,,,1,1,24-Sep-12,BTS,0010301,N,,,02-Oct-12,,,,,MEX$,N,,0
08564,TA0043,I,25-Sep-12,4259.52,4259.52,0,01-Nov-12,13-Nov-12,A,,,A,,,,,B,25-Sep-12,SYSADM,A,,,1,1,25-Sep-12,GENIN,103-018-016,N,,,25-Sep-12,,,,,MEX$,N,,0
08565,BT066,I,25-Sep-12,2760,2760,0,08-Oct-12,16-Oct-12,A,15,,A,15,,0,,B,25-Sep-12,SYSADM,A,,,1,1,25-Sep-12,BTS,0010301,N,,,25-Sep-12,,,,,MEX$,N,,0
08566,BT064,I,25-Sep-12,0,0,0,,,A,15,,A,15,,0,,B,25-Sep-12,SYSADM,A,,,1,1,25-Sep-12,BTS,0010301,N,,,25-Sep-12,,,,,MEX$,N,,0
08567,BT064,I,25-Sep-12,0,0,0,,,A,15,,A,15,,0,,B,25-Sep-12,SYSADM,A,,,1,1,25-Sep-12,BTS,0010301,N,,,25-Sep-12,,,,,MEX$,N,,0
08568,BT064,I,25-Sep-12,504,504,0,13-Dec-12,17-Dec-12,A,15,,A,15,,0,,B,25-Sep-12,SYSADM,A,,,1,1,25-Sep-12,BTS,0010301,N,,,25-Sep-12,,,,,MEX$,N,,0
08569,BT043,I,25-Sep-12,9060,9060,0,22-Oct-12,25-Oct-12,A,21,,A,0,,0,CREDITO: 21 DIAS FECHA FACTURA,B,25-Sep-12,SYSADM,A,,,1,1,25-Sep-12,BTS,0010301,N,,,25-Sep-12,,,,,MEX$,N,,0
08570,TA0006,I,21-Dec-01,0,0,0,,,A,,,A,,,,,B,25-Sep-12,SYSADM,A,,,1,1,21-Dec-01,GENIN,0010301,N,,,25-Sep-12,,,,,MEX$,N,,0
08571,BT074,I,25-Sep-12,0,0,0,,,A,,,A,,,,,B,25-Sep-12,SYSADM,A,,,1,1,25-Sep-12,BTS,0010301,N,,,25-Sep-12,,,,,MEX$,N,,0
08572,BT074,I,25-Sep-12,0,0,0,,,A,,,A,,,,,B,25-Sep-12,SYSADM,A,,,1,1,25-Sep-12,BTS,0010301,N,,,25-Sep-12,,,,,MEX$,N,,0
08573,BT074,I,25-Sep-12,1248,1248,0,25-Sep-12,02-Oct-12,A,,,A,,,,,B,25-Sep-12,SYSADM,A,,,1,1,25-Sep-12,BTS,0010301,N,,,25-Sep-12,,,,,MEX$,N,,0
08574,BT035,I,25-Sep-12,3157,3157,0,22-Nov-12,29-Nov-12,A,30,,A,0,,0,CREDITO: 30 DIAS FECHA FACTURA,B,25-Sep-12,SYSADM,A,,,1,1,25-Sep-12,BTS,0010301,N,,,25-Sep-12,,,,,MEX$,N,,0
08575,DA0006,I,25-Sep-12,15602,15602,0,25-Oct-12,26-Oct-12,A,,,A,,,,,B,25-Sep-12,SYSADM,A,,,1,1,25-Sep-12,GENIN,0010301,N,,,25-Sep-12,,,,,MEX$,N,,0
08576,DA0006,I,25-Sep-12,21842.8,21842.8,0,25-Oct-12,26-Oct-12,A,,,A,,,,,B,25-Sep-12,SYSADM,A,,,1,1,25-Sep-12,GENIN,0010301,N,,,25-Sep-12,,,,,MEX$,N,,0
08577,TA0016,I,25-Sep-12,40356.86,40356.86,0,01-Nov-12,13-Nov-12,A,28,,A,0,,0,,B,25-Sep-12,SYSADM,A,,,1,1,25-Sep-12,GENIN,103-008-003,N,,,25-Sep-12,,,,,MEX$,N,,0
08578,BT043,I,25-Sep-12,6795,6795,0,22-Oct-12,25-Oct-12,A,21,,A,0,,0,CREDITO: 21 DIAS FECHA FACTURA,B,25-Sep-12,SYSADM,A,,,1,1,25-Sep-12,BTS,0010301,N,,,25-Sep-12,,,,,MEX$,N,,0
08579,CA0017,I,26-Sep-12,266190.96,266190.96,0,26-Nov-12,03-Dec-12,A,28,,A,0,,0,28 DIAS FECHA FACTURA,C,26-Sep-12,SYSADM,A,,,1,1,26-Sep-12,GENIN,103-009-001,N,,,26-Sep-12,,,,,MEX$,N,,0
08580,BT014,I,26-Sep-12,0,0,0,,,A,21,,A,30,,0,21 DIAS FECHA FACTURA,B,26-Sep-12,SYSADM,A,,,1,1,26-Sep-12,BTS,0010301,N,,,26-Sep-12,,,,,MEX$,N,,0
08581,BT014,I,26-Sep-12,0,0,0,,,A,21,,A,30,,0,21 DIAS FECHA FACTURA,B,26-Sep-12,SYSADM,A,,,1,1,26-Sep-12,BTS,0010301,N,,,26-Sep-12,,,,,MEX$,N,,0
08584,BT014,I,26-Sep-12,0,0,0,,,A,21,,A,30,,0,21 DIAS FECHA FACTURA,B,26-Sep-12,SYSADM,A,,,1,1,26-Sep-12,BTS,0010301,N,,,26-Sep-12,,,,,MEX$,N,,0
08583,TA0016,I,26-Sep-12,30267.65,30267.65,0,01-Nov-12,13-Nov-12,A,28,,A,0,,0,,B,26-Sep-12,SYSADM,A,,,1,1,26-Sep-12,GENIN,103-008-003,N,,,26-Sep-12,,,,,MEX$,N,,0
08585,BT014,I,26-Sep-12,0,0,0,,,A,21,,A,30,,0,21 DIAS FECHA FACTURA,B,26-Sep-12,SYSADM,A,,,1,1,26-Sep-12,BTS,0010301,N,,,26-Sep-12,,,,,MEX$,N,,0
08586,BT014,I,26-Sep-12,18120,18120,0,05-Nov-12,13-Nov-12,A,21,,A,30,,0,21 DIAS FECHA FACTURA,B,26-Sep-12,SYSADM,A,,,1,1,26-Sep-12,BTS,0010301,N,,,26-Sep-12,,,,,MEX$,N,,0
08587,BT047,I,26-Sep-12,920,920,0,01-Nov-12,13-Nov-12,A,21,,A,30,,0,21 DIAS FECHA FACTURA,B,26-Sep-12,SYSADM,A,,,1,1,26-Sep-12,BTS,0010301,N,,,26-Sep-12,,,,,MEX$,N,,0
08588,BT021,I,26-Sep-12,930,930,0,01-Nov-12,13-Nov-12,A,15,,A,30,,0,,B,26-Sep-12,SYSADM,A,,,1,1,26-Sep-12,BTS,0010301,N,,,26-Sep-12,,,,,MEX$,N,,0
08589,BT072,I,26-Sep-12,6980,6980,0,27-Nov-12,03-Dec-12,A,,,A,,,,,B,26-Sep-12,SYSADM,A,,,1,1,26-Sep-12,BTS,0010301,N,,,26-Sep-12,,,,,MEX$,N,,0
08590,CA0006,I,27-Sep-12,217376.46,217376.46,0,28-Feb-13,05-Mar-13,A,30,,A,0,,0,30 DIAS FECHA FACTURA,B,27-Sep-12,SYSADM,A,,,1,1,27-Sep-12,GENIN,103-009-003,N,,,27-Sep-12,,,,,MEX$,N,,0
08591,BT015,I,27-Sep-12,2087,2087,0,13-Dec-12,17-Dec-12,A,30,,A,0,,0,30 DIAS FECHA FACTURA,B,27-Sep-12,SYSADM,A,,,1,1,27-Sep-12,BTS,0010301,N,,,27-Sep-12,,,,,MEX$,N,,0
08592,BT066,I,28-Sep-12,2300,2300,0,08-Oct-12,16-Oct-12,A,15,,A,15,,0,,B,28-Sep-12,SYSADM,A,,,1,1,28-Sep-12,BTS,0010301,N,,,28-Sep-12,,,,,MEX$,N,,0
08593,BT064,I,28-Sep-12,0,0,0,,,A,15,,A,15,,0,,B,28-Sep-12,SYSADM,A,,,1,1,28-Sep-12,BTS,0010301,N,,,28-Sep-12,,,,,MEX$,N,,0
08594,BT064,I,28-Sep-12,0,0,0,,,A,15,,A,15,,0,,B,28-Sep-12,SYSADM,A,,,1,1,28-Sep-12,BTS,0010301,N,,,28-Sep-12,,,,,MEX$,N,,0
08595,BT064,I,28-Sep-12,504,504,0,20-Dec-12,02-Jan-13,A,15,,A,15,,0,,B,28-Sep-12,SYSADM,A,,,1,1,28-Sep-12,BTS,0010301,N,,,28-Sep-12,,,,,MEX$,N,,0
08596,BT064,I,28-Sep-12,0,0,0,,,A,15,,A,15,,0,,B,28-Sep-12,SYSADM,A,,,1,1,28-Sep-12,BTS,0010301,N,,,28-Sep-12,,,,,MEX$,N,,0
08597,BT064,I,28-Sep-12,0,0,0,,,A,15,,A,15,,0,,B,28-Sep-12,SYSADM,A,,,1,1,28-Sep-12,BTS,0010301,N,,,28-Sep-12,,,,,MEX$,N,,0
08598,BT064,I,28-Sep-12,504,504,0,13-Dec-12,17-Dec-12,A,15,,A,15,,0,,B,28-Sep-12,SYSADM,A,,,1,1,28-Sep-12,BTS,0010301,N,,,28-Sep-12,,,,,MEX$,N,,0
08599,BT064,I,28-Sep-12,0,0,0,,,A,15,,A,15,,0,,B,28-Sep-12,SYSADM,A,,,1,1,28-Sep-12,BTS,0010301,N,,,28-Sep-12,,,,,MEX$,N,,0
08600,BT064,I,28-Sep-12,0,0,0,,,A,15,,A,15,,0,,B,28-Sep-12,SYSADM,A,,,1,1,28-Sep-12,BTS,0010301,N,,,28-Sep-12,,,,,MEX$,N,,0
08601,BT064,I,28-Sep-12,460,460,0,06-Dec-12,11-Dec-12,A,15,,A,15,,0,,B,28-Sep-12,SYSADM,A,,,1,1,28-Sep-12,BTS,0010301,N,,,28-Sep-12,,,,,MEX$,N,,0
08602,CA100,I,28-Sep-12,460,460,0,01-Oct-12,10-Oct-12,A,15,,A,0,,0,15 DIAS FECHA FACTURA,B,28-Sep-12,SYSADM,A,,,1,1,28-Sep-12,GENIN,0010301,N,,,28-Sep-12,,,,,MEX$,N,,0
08603,BT026,I,28-Sep-12,1380,1380,0,22-Oct-12,25-Oct-12,A,15,,A,21,,0,15 DIAS FECHA FACTURA,B,28-Sep-12,SYSADM,A,,,1,1,28-Sep-12,BTS,0010301,N,,,28-Sep-12,,,,,MEX$,N,,0
08604,TA0007,I,28-Sep-12,192694.56,192694.56,0,05-Nov-12,13-Nov-12,A,28,,A,0,,0,28 DIAS FECHA FACTURA,B,28-Sep-12,SYSADM,A,,,1,1,28-Sep-12,GENIN,103-009-002,N,,,28-Sep-12,,,,,MEX$,N,,0
08605,CA0140,I,28-Sep-12,440.8,440.8,0,17-Dec-12,21-Dec-12,A,0,,A,0,,0,CONTADO,B,28-Sep-12,SYSADM,A,,,1,1,28-Sep-12,GENIN,0010301,N,,,24-Oct-12,,,,,USD,N,,0
08606,TI0001,I,01-Oct-12,219443,219443,0,20-Dec-12,02-Jan-13,A,90,,A,0,,0,CREDITO 90 DIAS FECHA FACTURA,B,01-Oct-12,SYSADM,A,,,1,1,01-Oct-12,GENIN,103-008-006,N,,,01-Oct-12,,,,,MEX$,N,,0
08607,TA0016,I,01-Oct-12,28870.08,28870.08,0,12-Nov-12,22-Nov-12,A,28,,A,0,,0,,B,01-Oct-12,SYSADM,A,,,1,1,01-Oct-12,GENIN,103-008-003,N,,,01-Oct-12,,,,,MEX$,N,,0
08608,TA0007,I,01-Oct-12,3249.62,3249.62,0,05-Nov-12,13-Nov-12,A,28,,A,0,,0,28 DIAS FECHA FACTURA,B,01-Oct-12,SYSADM,A,,,1,1,01-Oct-12,GENIN,103-009-002,N,,,01-Oct-12,,,,,MEX$,N,,0
08609,TA0007,I,01-Oct-12,139582.1,139582.1,0,05-Nov-12,13-Nov-12,A,28,,A,0,,0,28 DIAS FECHA FACTURA,B,01-Oct-12,SYSADM,A,,,1,1,01-Oct-12,GENIN,103-009-002,N,,,01-Oct-12,,,,,MEX$,N,,0
08611,BT043,I,28-Sep-12,9060,9060,0,29-Oct-12,31-Oct-12,A,21,,A,0,,0,CREDITO: 21 DIAS FECHA FACTURA,B,28-Sep-12,SYSADM,A,,,1,1,28-Sep-12,BTS,0010301,N,,,28-Sep-12,,,,,MEX$,N,,0
08612,BT043,I,01-Oct-12,6795,6795,0,29-Oct-12,31-Oct-12,A,21,,A,0,,0,CREDITO: 21 DIAS FECHA FACTURA,B,01-Oct-12,SYSADM,A,,,1,1,01-Oct-12,BTS,0010301,N,,,01-Oct-12,,,,,MEX$,N,,0
08613,BT064,I,01-Oct-12,0,0,0,,,A,15,,A,15,,0,,B,01-Oct-12,SYSADM,A,,,1,1,01-Oct-12,BTS,0010301,N,,,01-Oct-12,,,,,MEX$,N,,0
08614,BT064,I,01-Oct-12,0,0,0,,,A,15,,A,15,,0,,B,01-Oct-12,SYSADM,A,,,1,1,01-Oct-12,BTS,0010301,N,,,01-Oct-12,,,,,MEX$,N,,0
08615,BT064,I,01-Oct-12,504,504,0,13-Dec-12,17-Dec-12,A,15,,A,15,,0,,B,01-Oct-12,SYSADM,A,,,1,1,01-Oct-12,BTS,0010301,N,,,01-Oct-12,,,,,MEX$,N,,0
08616,BT015,I,01-Oct-12,2087,2087,0,02-Jan-13,09-Jan-13,A,30,,A,0,,0,30 DIAS FECHA FACTURA,B,01-Oct-12,SYSADM,A,,,1,1,01-Oct-12,BTS,0010301,N,,,01-Oct-12,,,,,MEX$,N,,0
08617,CA0120,I,02-Oct-12,38808.96,38808.96,0,16-Nov-12,22-Nov-12,A,30,,A,0,,0,,C,02-Oct-12,SYSADM,A,,,1,1,02-Oct-12,GENIN,0010301,N,,,02-Oct-12,,,,,MEX$,N,,0
08618,BT066,I,02-Oct-12,1380,1380,0,08-Oct-12,16-Oct-12,A,15,,A,15,,0,,B,02-Oct-12,SYSADM,A,,,1,1,02-Oct-12,BTS,0010301,N,,,02-Oct-12,,,,,MEX$,N,,0
08619,BT074,I,02-Oct-12,0,0,0,,,A,,,A,,,,,B,02-Oct-12,SYSADM,A,,,1,1,02-Oct-12,BTS,0010301,N,,,02-Oct-12,,,,,MEX$,N,,0
08620,BT074,I,02-Oct-12,0,0,0,,,A,,,A,,,,,B,02-Oct-12,SYSADM,A,,,1,1,02-Oct-12,BTS,0010301,N,,,02-Oct-12,,,,,MEX$,N,,0
08621,BT074,I,02-Oct-12,1248,1248,0,03-Oct-12,10-Oct-12,A,,,A,,,,,B,02-Oct-12,SYSADM,A,,,1,1,02-Oct-12,BTS,0010301,N,,,02-Oct-12,,,,,MEX$,N,,0
08622,BT041,I,02-Oct-12,920,920,0,01-Oct-12,10-Oct-12,A,0,,A,21,,0,,B,02-Oct-12,SYSADM,A,,,1,1,02-Oct-12,BTS,0010301,N,,,02-Oct-12,,,,,MEX$,N,,0
08623,BT039,I,02-Oct-12,2760,2760,0,16-Nov-12,22-Nov-12,A,30,,A,0,,0,30 DIAS FECHA FACTURA,B,02-Oct-12,SYSADM,A,,,1,1,02-Oct-12,BTS,0010301,N,,,02-Oct-12,,,,,MEX$,N,,0
08624,BT075,I,02-Oct-12,930,930,0,08-Oct-12,16-Oct-12,A,15,,A,0,,0,CREDITO 15 DIAS F.F.,B,02-Oct-12,SYSADM,A,,,1,1,02-Oct-12,BTS,0010301,N,,,02-Oct-12,,,,,MEX$,N,,0
08625,BT035,I,02-Oct-12,2706,2706,0,22-Nov-12,29-Nov-12,A,30,,A,0,,0,CREDITO: 30 DIAS FECHA FACTURA,B,02-Oct-12,SYSADM,A,,,1,1,02-Oct-12,BTS,0010301,N,,,02-Oct-12,,,,,MEX$,N,,0
08626,BT064,I,03-Oct-12,0,0,0,,,A,15,,A,15,,0,,B,03-Oct-12,SYSADM,A,,,1,1,03-Oct-12,BTS,0010301,N,,,03-Oct-12,,,,,MEX$,N,,0
08627,BT064,I,03-Oct-12,0,0,0,,,A,15,,A,15,,0,,B,03-Oct-12,SYSADM,A,,,1,1,03-Oct-12,BTS,0010301,N,,,03-Oct-12,,,,,MEX$,N,,0
08628,BT064,I,03-Oct-12,460,460,0,13-Dec-12,17-Dec-12,A,15,,A,15,,0,,B,03-Oct-12,SYSADM,A,,,1,1,03-Oct-12,BTS,0010301,N,,,03-Oct-12,,,,,MEX$,N,,0
08629,BT071,I,03-Oct-12,1840,1840,0,08-Nov-12,13-Nov-12,A,15,,A,0,,0,15 DIAS DE CREDITO,B,03-Oct-12,SYSADM,A,,,1,1,03-Oct-12,BTS,0010301,N,,,03-Oct-12,,,,,MEX$,N,,0
08630,BT069,I,04-Oct-12,0,0,0,,,A,15,,A,15,,0,,B,04-Oct-12,SYSADM,A,,,1,1,04-Oct-12,BTS,0010301,N,,,04-Oct-12,,,,,MEX$,N,,0
08631,BT069,I,04-Oct-12,0,0,0,,,A,15,,A,15,,0,,B,04-Oct-12,SYSADM,A,,,1,1,04-Oct-12,BTS,0010301,N,,,04-Oct-12,,,,,MEX$,N,,0
08632,BT069,I,04-Oct-12,910,910,0,01-Nov-12,13-Nov-12,A,15,,A,15,,0,,B,04-Oct-12,SYSADM,A,,,1,1,04-Oct-12,BTS,0010301,N,,,04-Oct-12,,,,,MEX$,N,,0
08633,TA0007,I,04-Oct-12,10620.96,10620.96,0,05-Nov-12,13-Nov-12,A,28,,A,0,,0,28 DIAS FECHA FACTURA,B,04-Oct-12,SYSADM,A,,,1,1,04-Oct-12,GENIN,103-009-002,N,,,04-Oct-12,,,,,MEX$,N,,0
08634,TA0001,I,04-Oct-12,12578.11,12578.11,0,10-Dec-12,17-Dec-12,A,45,,A,0,,0,45 DIAS FECHA FACTURA,B,04-Oct-12,SYSADM,A,,,1,1,04-Oct-12,GENIN,103-007-002,N,,,04-Oct-12,,,,,MEX$,N,,0
08635,CA0037,I,04-Oct-12,5340.06,5340.06,0,08-Oct-12,16-Oct-12,A,,,A,,,,,B,04-Oct-12,SYSADM,A,,,1,1,04-Oct-12,GENIN,103-011-004,N,,,04-Oct-12,,,,,MEX$,N,,0
08636,TA0039,I,04-Oct-12,957,957,0,22-Nov-12,29-Nov-12,A,14,,A,0,,0,14 DIAS FECHA FACTURA,C,04-Oct-12,SYSADM,A,,,1,1,04-Oct-12,GENIN,103-013-011,N,,,04-Oct-12,,,,,MEX$,N,,0
08637,CA0140,I,04-Oct-12,440.8,440.8,0,17-Dec-12,21-Dec-12,A,0,,A,0,,0,CONTADO,B,04-Oct-12,SYSADM,A,,,1,1,04-Oct-12,GENIN,0010301,N,,,04-Oct-12,,,,,USD,N,,0
08638,BT064,I,05-Oct-12,0,0,0,,,A,15,,A,15,,0,,B,05-Oct-12,SYSADM,A,,,1,1,05-Oct-12,BTS,0010301,N,,,05-Oct-12,,,,,MEX$,N,,0
08639,BT064,I,05-Oct-12,0,0,0,,,A,15,,A,15,,0,,B,05-Oct-12,SYSADM,A,,,1,1,05-Oct-12,BTS,0010301,N,,,05-Oct-12,,,,,MEX$,N,,0
08640,BT064,I,05-Oct-12,455,455,0,20-Dec-12,02-Jan-13,A,15,,A,15,,0,,B,05-Oct-12,SYSADM,A,,,1,1,05-Oct-12,BTS,0010301,N,,,05-Oct-12,,,,,MEX$,N,,0
08641,BT043,I,05-Oct-12,6795,6795,0,01-Nov-12,13-Nov-12,A,21,,A,0,,0,CREDITO: 21 DIAS FECHA FACTURA,B,05-Oct-12,SYSADM,A,,,1,1,05-Oct-12,BTS,0010301,N,,,05-Oct-12,,,,,MEX$,N,,0
08642,BT043,I,05-Oct-12,6795,6795,0,12-Nov-12,22-Nov-12,A,21,,A,0,,0,CREDITO: 21 DIAS FECHA FACTURA,B,05-Oct-12,SYSADM,A,,,1,1,05-Oct-12,BTS,0010301,N,,,05-Oct-12,,,,,MEX$,N,,0
08643,BT014,I,08-Oct-12,0,0,0,,,A,21,,A,30,,0,21 DIAS FECHA FACTURA,B,08-Oct-12,SYSADM,A,,,1,1,08-Oct-12,BTS,0010301,N,,,08-Oct-12,,,,,MEX$,N,,0
08644,BT014,I,08-Oct-12,0,0,0,,,A,21,,A,30,,0,21 DIAS FECHA FACTURA,B,08-Oct-12,SYSADM,A,,,1,1,08-Oct-12,BTS,0010301,N,,,08-Oct-12,,,,,MEX$,N,,0
08645,BT014,I,08-Oct-12,9060,9060,0,27-Nov-12,03-Dec-12,A,21,,A,30,,0,21 DIAS FECHA FACTURA,B,08-Oct-12,SYSADM,A,,,1,1,08-Oct-12,BTS,0010301,N,,,08-Oct-12,,,,,MEX$,N,,0
08646,TI0001,I,08-Oct-12,219443,219443,0,20-Dec-12,02-Jan-13,A,90,,A,0,,0,CREDITO 90 DIAS FECHA FACTURA,B,08-Oct-12,SYSADM,A,,,1,1,08-Oct-12,GENIN,103-008-006,N,,,08-Oct-12,,,,,MEX$,N,,0
08647,TI0001,I,08-Oct-12,219443,219443,0,20-Dec-12,02-Jan-13,A,90,,A,0,,0,CREDITO 90 DIAS FECHA FACTURA,B,08-Oct-12,SYSADM,A,,,1,1,08-Oct-12,GENIN,103-008-006,N,,,08-Oct-12,,,,,MEX$,N,,0
08648,TA0016,I,08-Oct-12,36087.6,36087.6,0,21-Nov-12,29-Nov-12,A,28,,A,0,,0,,B,08-Oct-12,SYSADM,A,,,1,1,08-Oct-12,GENIN,103-008-003,N,,,08-Oct-12,,,,,MEX$,N,,0
08649,BT064,I,08-Oct-12,0,0,0,,,A,15,,A,15,,0,,B,08-Oct-12,SYSADM,A,,,1,1,08-Oct-12,BTS,0010301,N,,,08-Oct-12,,,,,MEX$,N,,0
08650,BT064,I,08-Oct-12,0,0,0,,,A,15,,A,15,,0,,B,08-Oct-12,SYSADM,A,,,1,1,08-Oct-12,BTS,0010301,N,,,08-Oct-12,,,,,MEX$,N,,0
08651,BT064,I,08-Oct-12,504,504,0,13-Dec-12,17-Dec-12,A,15,,A,15,,0,,B,08-Oct-12,SYSADM,A,,,1,1,08-Oct-12,BTS,0010301,N,,,08-Oct-12,,,,,MEX$,N,,0
08652,BT015,I,08-Oct-12,2087,2087,0,02-Jan-13,09-Jan-13,A,30,,A,0,,0,30 DIAS FECHA FACTURA,B,08-Oct-12,SYSADM,A,,,1,1,08-Oct-12,BTS,0010301,N,,,08-Oct-12,,,,,MEX$,N,,0
08653,CA100,I,08-Oct-12,460,460,0,08-Oct-12,16-Oct-12,A,15,,A,0,,0,15 DIAS FECHA FACTURA,B,08-Oct-12,SYSADM,A,,,1,1,08-Oct-12,GENIN,0010301,N,,,08-Oct-12,,,,,MEX$,N,,0
08654,TA0043,I,08-Oct-12,4259.52,4259.52,0,16-Nov-12,22-Nov-12,A,,,A,,,,,B,08-Oct-12,SYSADM,A,,,1,1,08-Oct-12,GENIN,103-018-016,N,,,08-Oct-12,,,,,MEX$,N,,0
08655,CA0145,I,08-Oct-12,0,0,0,,,A,,,A,,,,,B,08-Oct-12,SYSADM,A,,,1,1,08-Oct-12,GENIN,0010301,N,,,08-Oct-12,,,,,MEX$,N,,0
08656,CA0145,I,08-Oct-12,0,0,0,,,A,,,A,,,,,B,08-Oct-12,SYSADM,A,,,1,1,08-Oct-12,GENIN,0010301,N,,,08-Oct-12,,,,,MEX$,N,,0
08657,CA0145,I,08-Oct-12,1110,1110,0,03-Oct-12,10-Oct-12,A,,,A,,,,,B,08-Oct-12,SYSADM,A,,,1,1,08-Oct-12,GENIN,0010301,N,,,08-Oct-12,,,,,MEX$,N,,0
08658,BT075,I,08-Oct-12,1395,1395,0,01-Nov-12,13-Nov-12,A,15,,A,0,,0,CREDITO 15 DIAS F.F.,B,08-Oct-12,SYSADM,A,,,1,1,08-Oct-12,BTS,0010301,N,,,08-Oct-12,,,,,MEX$,N,,0
08659,BT014,I,09-Oct-12,0,0,0,,,A,21,,A,30,,0,21 DIAS FECHA FACTURA,B,09-Oct-12,SYSADM,A,,,1,1,09-Oct-12,BTS,0010301,N,,,09-Oct-12,,,,,MEX$,N,,0
